Current_Word,Next_Word,Levenshtein_Distance
telecentre,site,8
site,necessary,8
necessary,build,9
build,mini-hydraulic,12
mini-hydraulic,dam,12
dam,order,4
order,generate,6
generate,2kw,8
2kw,worth,5
worth,power,4
power,computers,6
computers,communications,8
communications,equipment,11
equipment,cabin,7
cabin,lights,6
lights,already,6
already,dark,6
dark,technicians,10
technicians,realised,9
realised,didnt,7
didnt,light,3
light,bulbs,5
bulbs,test,5
test,generator,7
generator,turned,8
turned,local,6
local,store,5
store,buy,5
buy,light,5
light,bulbs,5
bulbs,recalls,5
recalls,carlos,4
carlos,saldarriaga,9
saldarriaga,logical,9
logical,answer,7
answer,dont,6
dont,sell,4
sell,wait,4
wait,next,3
next,morning,6
morning,testing,4
testing,wireless,8
wireless,network,8
network,cuyo,6
cuyo,well,4
well,communities,11
communities,longer,8
longer,isolated,6
microsoft,releases,8
releases,bumper,7
bumper,patches,6
patches,microsoft,8
microsoft,warned,8
warned,pc,6
pc,users,5
users,update,5
update,systems,6
systems,latest,5
latest,security,7
security,fixes,8
fixes,flaws,3
flaws,windows,5
windows,programs,7
programs,monthly,7
monthly,security,7
security,bulletin,8
bulletin,flagged,7
flagged,eight,6
eight,critical,7
critical,security,7
security,holes,8
holes,could,4
could,leave,5
leave,pcs,5
pcs,open,3
open,attack,6
attack,left,6
left,unpatched,8
unpatched,number,7
number,holes,5
holes,considered,8
considered,critical,8
critical,usual,6
usual,affect,6
affect,windows,7
windows,programs,7
programs,including,9
including,internet,7
internet,explorer,7
explorer,ie,7
ie,media,4
media,player,6
player,instant,7
instant,messaging,6
messaging,four,9
four,important,8
important,fixes,9
fixes,also,5
also,released,6
released,considered,8
considered,less,9
less,critical,8
critical,however,8
however,updated,6
updated,either,6
either,automatically,12
automatically,manually,7
manually,pc,8
pc,users,5
users,running,6
running,programs,7
programs,could,7
could,vulnerable,9
vulnerable,viruses,8
viruses,malicious,7
malicious,attacks,7
attacks,designed,8
designed,exploit,7
exploit,holes,6
holes,many,5
many,flaws,4
flaws,could,5
could,used,4
used,virus,5
virus,writers,5
writers,take,6
take,computers,8
computers,remotely,6
remotely,install,6
install,programs,7
programs,change,8
change,delete,5
delete,see,4
see,data,4
data,one,4
one,critical,8
critical,patches,7
patches,microsoft,8
microsoft,made,8
made,available,7
available,important,9
important,one,7
one,fixes,4
fixes,ie,3
ie,flaws,5
flaws,stephen,7
stephen,toulouse,8
toulouse,microsoft,8
microsoft,security,8
security,manager,8
manager,said,6
said,flaws,4
flaws,known,4
known,although,7
although,firm,8
firm,seen,4
seen,attacks,7
attacks,exploiting,10
exploiting,flaw,9
flaw,rule,4
rule,often,4
often,critical,7
critical,flaw,7
flaw,announced,9
announced,spates,8
spates,viruses,5
viruses,follow,7
follow,home,5
home,users,5
users,businesses,6
businesses,leave,8
leave,flaw,4
flaw,unpatched,8
unpatched,patch,4
patch,fixes,5
fixes,hole,4
hole,media,5
media,player,6
player,windows,7
windows,messenger,9
messenger,msn,6
msn,messenger,6
messenger,attacker,7
attacker,could,8
could,use,4
use,take,3
take,control,6
control,unprotected,9
unprotected,machines,10
machines,png,7
png,files,5
files,microsoft,7
microsoft,announces,9
announces,vulnerabilities,12
vulnerabilities,software,13
software,every,7
every,month,5
month,important,6
important,ones,8
ones,classed,6
classed,critical,7
critical,latest,7
latest,releases,5
releases,came,6
came,week,4
week,company,7
company,announced,8
announced,buy,8
buy,security,6
security,software,7
software,maker,7
maker,sybari,5
sybari,software,5
software,part,6
part,microsofts,8
microsofts,plans,9
plans,make,4
make,security,8
security,programs,7
virus,poses,4
poses,christmas,7
christmas,e-mail,8
e-mail,security,6
security,firms,7
firms,warning,6
warning,windows,6
windows,virus,5
virus,disguising,7
disguising,electronic,10
electronic,christmas,10
christmas,card,7
card,zafid,3
zafid,virus,5
virus,translates,9
translates,christmas,8
christmas,greeting,7
greeting,subject,8
subject,line,6
line,language,5
language,person,8
person,receiving,7
receiving,infected,8
infected,e-mail,8
e-mail,anti-virus,9
anti-virus,firms,7
firms,speculate,9
speculate,multilingual,11
multilingual,ability,9
ability,helping,6
helping,malicious,7
malicious,program,9
program,spread,5
spread,widely,5
widely,online,6
online,anti-virus,8
anti-virus,firm,8
firm,sophos,6
sophos,said,5
said,10,4
10,e-mail,6
e-mail,currently,8
currently,net,7
net,infected,5
infected,zafi,7
zafi,virus,5
virus,like,4
like,many,4
many,windows,6
windows,viruses,5
viruses,zafi-d,7
zafi-d,plunders,8
plunders,microsoft,9
microsoft,outlook,7
outlook,e-mail,7
e-mail,addresses,9
addresses,uses,6
uses,mail-sending,10
mail-sending,software,12
software,despatch,8
despatch,across,8
across,web,6
web,new,2
new,victims,7
victims,infected,7
infected,users,7
users,must,4
must,open,4
open,attachment,8
attachment,travelling,8
travelling,message,9
message,bears,5
bears,code,5
code,malicious,7
malicious,bug,8
bug,attachment,10
attachment,e-mail,9
e-mail,poses,6
poses,electronic,9
electronic,christmas,10
christmas,card,7
card,anyone,6
anyone,opening,6
opening,simply,7
simply,get,6
get,crude,5
crude,image,4
image,two,5
two,smiley,6
smiley,faces,5
faces,virus,4
virus,subject,7
subject,line,6
line,says,4
says,merry,5
merry,christmas,8
christmas,translates,8
translates,one,8
one,15,3
15,languages,9
languages,depending,9
depending,final,8
final,suffix,6
suffix,e-mail,5
e-mail,address,7
address,infected,8
infected,message,7
message,sent,6
sent,message,6
message,body,7
body,e-mail,6
e-mail,reads:,6
reads:,happy,5
happy,holidays,6
holidays,translated,9
translated,infected,6
infected,machines,7
machines,virus,6
virus,tries,4
tries,disable,7
disable,anti-virus,9
anti-virus,firewall,9
firewall,software,6
software,opens,7
opens,backdoor,8
backdoor,pc,7
pc,hand,4
hand,control,6
control,writer,6
writer,virus,5
virus,virus,0
virus,thought,6
thought,spread,7
spread,widely,5
widely,south,6
south,america,7
america,italy,7
italy,spain,4
spain,bulgaria,6
bulgaria,hungary,4
hungary,original,7
original,zafi,7
zafi,virus,5
virus,appeared,7
appeared,april,5
april,year,5
year,seen,3
seen,hoaxes,5
hoaxes,several,7
several,christmases,10
christmases,already,9
already,personally,7
personally,prefer,8
prefer,traditional,10
traditional,pen,10
pen,paper,3
paper,cards,4
cards,recommend,8
recommend,clients,7
clients,said,6
said,mikko,5
mikko,hypponen,7
hypponen,heads,7
heads,f-secures,7
f-secures,anti-virus,8
anti-virus,team,9
apple,laptop,4
laptop,greatest,7
greatest,gadget,5
gadget,apple,5
apple,powerbook,8
powerbook,100,9
100,chosen,6
chosen,greatest,7
greatest,gadget,5
gadget,time,5
time,us,4
us,magazine,8
magazine,mobile,5
mobile,pc,6
pc,1991,4
1991,laptop,6
laptop,chosen,6
chosen,one,4
one,first,5
first,lightweight,9
lightweight,portable,10
portable,computers,8
computers,helped,7
helped,define,5
define,layout,6
layout,future,6
future,notebook,7
notebook,pcs,8
pcs,magazine,8
magazine,compiled,7
compiled,all-time,7
all-time,top,7
top,100,3
100,list,4
list,gadgets,6
gadgets,includes,7
includes,sony,8
sony,walkman,7
walkman,number,7
number,three,5
three,1956,5
1956,zenith,6
zenith,remote,4
remote,control,7
control,two,5
two,gadgets,7
gadgets,needed,6
needed,moving,6
moving,parts,6
parts,and/or,6
and/or,electronics,10
electronics,warrant,9
warrant,inclusion,9
inclusion,magazine,8
magazine,specified,8
specified,gadgets,9
gadgets,also,6
also,needed,6
needed,self-contained,11
self-contained,apparatus,13
apparatus,used,9
used,subset,3
subset,another,6
another,device,6
device,general,6
general,included,8
included,items,7
items,potentially,9
potentially,mobile,8
mobile,said,5
said,magazine,6
magazine,end,7
end,tried,4
tried,get,4
get,heart,3
heart,really,4
really,makes,5
makes,gadget,4
gadget,gadget,0
gadget,concluded,8
concluded,oldest,6
oldest,gadget,4
gadget,top,6
top,100,3
100,abacus,6
abacus,magazine,6
magazine,dates,7
dates,190,5
190,ad,3
ad,put,3
put,60th,3
60th,place,5
place,pre-electronic,11
pre-electronic,gadgets,12
gadgets,top,7
top,100,3
100,include,7
include,sextant,7
sextant,1731,7
1731,59th,4
59th,position,7
position,marine,7
marine,chronometer,8
chronometer,1761,11
1761,42nd,4
42nd,position,8
position,kodak,7
kodak,brownie,6
brownie,camera,7
camera,1900,6
1900,28th,4
28th,position,7
position,tivo,6
tivo,personal,7
personal,video,7
video,recorder,6
recorder,newest,7
newest,device,5
device,make,5
make,top,4
top,10,3
10,also,4
also,includes,7
includes,first,8
first,flash,3
flash,mp3,5
mp3,player,6
player,diamound,7
diamound,multimedia,9
multimedia,well,9
well,first,5
first,successful,9
successful,digital,9
digital,camera,6
camera,casio,4
casio,qv-10,5
qv-10,mobile,6
mobile,phone,5
phone,motorola,7
motorola,startac,6
startac,popular,6
popular,gadget,7
gadget,moment,5
moment,apple,6
apple,ipod,4
ipod,number,6
number,12,6
12,list,4
list,first,2
first,sony,5
sony,transistor,9
transistor,radio,6
radio,number,6
number,13,6
13,sonys,5
sonys,third,5
third,entry,4
entry,top,4
top,20,3
20,cdp-101,6
cdp-101,cd,5
cd,player,6
player,1983,6
1983,forget,6
forget,crystalline,10
crystalline,hiss-free,9
hiss-free,blast,8
blast,madonnas,7
madonnas,like,8
like,virgin,5
virgin,emenating,7
emenating,first,8
first,cd,5
cd,player,6
player,asked,5
asked,magazine,7
magazine,karl,7
karl,elseners,7
elseners,knife,7
knife,swiss,4
swiss,army,5
army,knife,5
knife,1891,5
1891,number,6
number,20,6
20,list,4
list,gadgets,6
gadgets,could,7
could,said,4
said,feature,6
feature,surprisngly,11
surprisngly,low,11
low,list,3
list,include,6
include,original,8
original,telephone,9
telephone,23rd,9
23rd,nintendo,7
nintendo,gameboy,7
gameboy,25th,7
25th,pulsar,6
pulsar,quartz,5
quartz,digital,6
digital,watch,6
watch,36th,3
36th,list,4
list,also,3
also,contains,7
contains,plenty,7
plenty,oddities:,8
oddities:,pez,8
pez,sweet,4
sweet,dispenser,6
dispenser,98th,9
98th,1980s,3
1980s,toy,5
toy,tamagotchi,8
tamagotchi,86th,8
86th,bizarre,7
bizarre,ronco,7
ronco,inside,6
inside,shell,6
shell,egg,4
egg,scrambler,9
scrambler,84th,9
84th,worry,5
worry,mobile,5
mobile,phones,6
phones,soon,4
soon,subsumed,7
subsumed,pdas,7
pdas,/,4
/,laptops,7
laptops,etc,6
etc,marine,6
marine,chronometer,8
chronometer,completely,7
completely,revolutionised,12
revolutionised,navigation,9
navigation,boats,8
boats,use,5
use,centuries,7
centuries,time,7
time,technological,11
technological,marvel,12
marvel,sony,6
sony,net,4
net,minidisc,7
minidisc,paved,7
paved,way,4
way,mp3,3
mp3,player,6
player,explode,5
explode,onto,6
onto,market,6
market,always,6
always,used,6
used,netmd,4
netmd,could,4
could,go,4
go,anywhere,8
anywhere,without,7
without,laptop,6
laptop,computer,6
computer,gadget,7
gadget,working,7
working,tool,6
tool,sinclair,7
sinclair,executive,7
executive,worlds,9
worlds,first,5
first,pocket,5
pocket,calculator,8
calculator,think,10
think,well,5
well,clockwork,8
clockwork,radio,8
radio,gps,5
gps,pocket,6
pocket,calculator,8
calculator,things,10
things,useful,6
useful,real,4
real,people,4
people,pc,5
pc,magazine,8
magazine,editors,8
editors,people,7
people,created,6
created,list,6
list,insane,5
insane,,6
,surely,6
surely,important,8
important,gadget,8
gadget,modern,5
modern,age,5
age,mobile,5
mobile,phone,5
phone,revolutionalised,13
revolutionalised,communication,12
communication,said,11
said,niche,5
niche,market,5
market,laptop,5
laptop,outside,7
outside,modern,7
modern,age,5
age,marine,4
marine,chronometer,8
chronometer,single,9
single,important,9
important,gadget,8
gadget,without,6
without,modern,7
modern,transportation,12
transportation,systems,12
systems,would,7
would,evolved,5
evolved,quickly,7
quickly,everyone,8
everyone,forgot,6
forgot,breville,8
breville,pie,6
pie,maker,4
maker,interesting,9
interesting,list,9
list,electronic,8
electronic,gadgets,10
gadgets,thousands,8
thousands,journalists,8
journalists,early,9
early,1980s,5
1980s,blessed,6
blessed,original,8
original,noteboook,8
noteboook,pc,9
pc,-,2
-,tandy,5
tandy,100,5
100,size,4
size,a4,4
a4,paper,4
paper,light,5
light,three,5
three,weeks,5
weeks,set,4
set,batteries,8
batteries,excellent,8
excellent,keyboard,9
keyboard,modem,7
modem,pity,5
pity,tandy,4
tandy,make,4
make,dos,4
dos,compatible,9
compatible,whats,8
whats,apple,5
apple,powerbook,8
powerbook,100,9
100,,3
,date,4
date,-,4
-,much,4
much,gadget,6
gadget,surely,6
surely,something,7
something,simple,7
simple,/,6
/,timeless,8
timeless,-,8
-,tin,3
tin,opener,5
opener,swiss,6
swiss,army,5
army,knife,5
knife,safety,5
safety,razor,5
razor,blade,5
blade,wristwatch,9
wristwatch,thing,9
thing,taking,2
taking,stones,6
stones,horses,4
horses,hooves,2
hooves,,6
,mobile,6
mobile,phone,5
phone,single,5
single,device,5
device,effect,5
effect,way,6
way,living,6
living,short,6
short,space,4
space,time,4
time,ball,4
ball,point,5
point,pen,3
pen,got,3
got,one,3
one,used,3
used,common,6
common,gadgets,7
gadgets,ever,6
ever,also,4
also,many,4
many,might,4
might,grateful,8
grateful,pocket,7
pocket,calculator,8
calculator,great,8
great,improvement,8
improvement,slide,10
slide,rule,4
rule,casio,5
casio,pocket,6
pocket,calculator,8
calculator,played,8
played,simple,6
simple,game,4
game,made,2
made,tinny,5
tinny,noises,5
noises,also,5
also,hot,4
hot,gadget,5
gadget,1980,6
1980,TRUE,4
TRUE,gadget,5
gadget,could,6
could,carried,5
carried,around,4
around,shown,4
shown,top,4
top,10,3
10,electronic,10
electronic,toys,8
toys,list,4
list,probably,8
probably,better,8
better,reflection,8
reflection,current,8
current,high-tech,8
high-tech,obsession,9
obsession,anyhting,8
anyhting,else,8
else,say,4
say,swiss,4
swiss,army,5
army,knife,5
knife,made,4
made,20,4
20,sinclair,8
sinclair,ql,7
ql,machine,7
machine,far,6
far,ahead,4
ahead,time,5
time,first,4
first,home,5
home,machine,5
machine,TRUE,6
TRUE,multi-takings,12
multi-takings,os,12
os,shame,5
shame,marketing,8
marketing,bad,8
bad,apple,5
apple,triumph,7
triumph,fashion,7
fashion,well,7
well,everything,9
everything,else,9
else,utter,4
utter,rubbish,6
rubbish,yes,6
yes,apple,5
apple,laptop,4
laptop,sony,6
sony,walkman,7
walkman,classic,7
classic,gadgets,7
gadgets,call,6
call,sextant,6
sextant,marine,6
marine,chronometer,8
chronometer,gadgets,9
gadgets,rank,6
rank,less,4
less,important,9
important,tv,8
tv,remote,5
remote,control,7
control,reveals,7
reveals,quite,7
quite,shocking,7
shocking,lack,6
lack,historical,9
historical,perspective,10
perspective,former,9
former,literally,8
literally,helped,8
helped,change,5
change,world,6
world,vastly,5
vastly,improving,9
improving,navigation,9
navigation,see,10
see,latter,5
latter,seed,5
seed,around,5
around,couch,4
couch,potato,5
potato,culture,6
culture,developed,8
developed,competition,10
competition,id,10
id,also,4
also,put,4
put,apples,5
apples,newton,6
newton,first,6
first,palm,5
palm,pilot,3
pilot,front,4
front,runners,6
runners,portable,8
portable,computing,8
computing,possibly,8
possibly,toshiba,4
toshiba,libretto,8
libretto,reason,6
reason,wish,5
wish,vulcan,6
vulcan,incs,5
incs,flipstart,8
flipstart,wasnt,7
wasnt,vapourware,9
vapourware,otherwise,7
otherwise,would,9
would,top,4
top,laptop,3
laptop,ever,6
ever,manage,6
manage,beat,5
beat,challenge,8
challenge,wristwatch,10
wristwatch,telephone,10
telephone,mobile,8
mobile,otherwise,7
otherwise,radios,8
radios,tvs,5
tvs,swiss,4
swiss,army,5
army,knife,5
knife,far,5
far,useful,5
useful,gadget,6
gadget,got,4
got,mine,4
mine,12,4
12,years,5
years,ago,4
ago,still,5
still,wearing,6
wearing,using,4
using,lot,5
lot,stood,4
stood,test,4
test,time,3
time,psion,4
psion,organiser,8
organiser,series,7
series,3,6
3,usable,6
usable,qwerty,6
qwerty,keyboard,8
keyboard,removable,7
removable,storage,6
storage,good,6
good,set,4
