Current_Word,Next_Word,Levenshtein_distance
come,shelley,6
shelley,taylor,6
taylor,analyst,6
analyst,author,6
author,report,5
report,online,6
online,music,5
music,services,6
services,said,6
said,locks,5
locks,limits,4
limits,digital,4
digital,files,6
files,done,4
done,maximise,7
maximise,cash,6
cash,firms,5
firms,make,5
make,consumers,8
consumers,apples,7
apples,itunes,4
itunes,service,7
service,perfect,4
perfect,example,7
example,said,6
said,although,8
although,itunes,7
itunes,hugely,5
hugely,successful,8
successful,apple,9
apple,could,4
could,justify,7
justify,existence,7
existence,help,8
help,sell,2
sell,ipods,5
ipods,said,4
said,said,0
said,rampant,6
rampant,competition,8
competition,online,9
online,music,5
music,services,6
services,230,8
230,according,9
according,recent,7
recent,figures,7
figures,could,6
could,drive,5
drive,openness,7
openness,freer,6
freer,file,3
file,formats,6
formats,always,5
always,works,5
works,consumer,7
consumer,needs,7
needs,win,5
win,long,3
long,run,3
run,said,4
said,services,6
services,win,7
win,long,3
long,run,3
run,ones,4
ones,listen,5
listen,consumers,7
consumers,earliest,8
earliest,ms,7
ms,taylor,6
taylor,said,5
said,limits,5
limits,legal,5
legal,download,7
download,services,8
services,place,6
place,files,5
files,could,5
could,help,4
help,explain,6
explain,continuing,8
continuing,popularity,8
popularity,file-sharing,9
file-sharing,systems,11
systems,let,6
let,people,5
people,get,5
get,hold,4
hold,pirated,6
pirated,pop,6
pop,people,3
people,want,6
want,portability,9
portability,said,9
said,peer-to-peer,12
peer-to-peer,100,12
100,portability,11
portability,cory,8
cory,doctorow,5
doctorow,european,8
european,co-ordinator,10
co-ordinator,electronic,11
electronic,frontier,8
frontier,foundation,6
foundation,campaigns,8
campaigns,consumers,7
consumers,many,8
many,cyber-rights,12
cyber-rights,issues,11
issues,expressed,7
expressed,doubts,8
doubts,marlin,6
marlin,system,6
system,would,6
would,achieve,7
achieve,aims,5
aims,one,4
one,systems,6
systems,ever,6
ever,prevented,6
prevented,piracy,8
piracy,illegal,7
illegal,copying,7
copying,said,6
said,said,0
said,many,3
many,firms,5
firms,readily,7
readily,admit,5
admit,drm,4
drm,systems,6
systems,little,6
little,protection,8
protection,skilled,10
skilled,attackers,8
attackers,organised,8
organised,crime,6
crime,gangs,5
gangs,responsible,10
responsible,piracy,10
piracy,instead,7
instead,said,5
said,mr,4
mr,doctorow,7
doctorow,drm,6
drm,systems,6
systems,intended,7
intended,control,7
control,group,6
group,electronics,9
electronics,firms,9
firms,hold,5
hold,-,4
-,consumers,9
consumers,studios,7
studios,labels,6
labels,perceive,7
perceive,opportunity,8
opportunity,sell,11
sell,media,4
media,-,5
-,ipod,4
ipod,version,6
version,auto,6
auto,version,6
version,american,5
american,uk,8
uk,version,7
version,ringtone,6
ringtone,version,6
mobiles,get,6
get,set,1
set,visual,5
visual,radio,6
radio,growth,5
growth,mobile,6
mobile,phone,5
phone,market,5
market,past,4
past,decade,5
decade,nothing,7
nothing,less,7
less,astonishing,10
astonishing,ability,8
ability,communicate,9
communicate,go,10
go,reason,5
reason,hooked,6
hooked,games,5
games,cameras,3
cameras,music,6
music,players,7
players,added,6
added,handsets,5
handsets,last,5
last,years,4
years,2005,5
2005,could,5
could,see,5
see,another,6
another,big,7
big,innovation,9
innovation,wont,8
wont,see,4
see,change,5
change,mobile,5
mobile,phone,5
phone,habits,6
habits,-,6
-,might,5
might,alter,5
alter,way,5
way,listen,6
listen,radio,6
radio,finnish,6
finnish,handset,6
handset,giant,5
giant,nokia,5
nokia,working,4
working,technology,9
technology,called,8
called,visual,6
visual,radio,6
radio,takes,4
takes,existing,8
existing,fm,8
fm,signal,6
signal,radio,6
radio,station,4
station,enables,6
enables,station,6
station,add,6
add,enhancements,11
enhancements,information,11
information,pictures,10
pictures,first,6
first,time,4
time,idea,3
idea,suggested,8
suggested,-,9
-,early,5
early,days,4
days,dab,2
dab,digital,5
digital,radio,6
radio,similar,6
similar,intentions,9
intentions,never,8
never,really,5
really,saw,5
saw,light,5
light,day,5
day,one,3
one,problem,5
problem,name,6
name,visual,6
visual,radio,6
radio,leads,4
leads,people,5
people,think,6
think,television,8
television,reidar,8
reidar,wasenius,7
wasenius,senior,4
senior,project,7
project,manager,7
manager,nokia,6
nokia,adamant,6
adamant,visual,6
visual,radio,6
radio,confused,8
confused,traditional,11
traditional,medium,9
medium,said:,5
said:,im,4
im,happy,5
happy,say,3
say,television,9
television,talking,7
talking,enhancement,9
enhancement,radio,10
radio,know,5
know,today,5
today,visual,5
visual,radio,6
radio,enabled,6
enabled,handset,6
handset,hear,6
hear,artist,6
artist,dont,5
dont,know,4
know,theres,6
theres,competition,10
competition,vote,9
vote,youd,3
youd,like,4
like,participate,9
participate,pull,10
pull,handset,7
handset,one,5
one,click,5
click,turn,5
turn,visual,5
visual,channel,6
channel,parallel,5
parallel,on-air,7
on-air,broadcast,7
broadcast,youve,8
youve,listening,8
listening,visual,7
visual,channel,6
channel,run,6
run,computer,7
computer,within,8
within,radio,5
radio,station,4
station,sends,6
sends,different,8
different,kinds,8
kinds,information,10
information,handset,10
handset,depending,7
depending,listening,5
listening,well,8
well,details,5
details,track,6
track,artist,5
artist,particular,6
particular,song,10
song,also,4
also,ability,5
ability,interact,8
interact,immediately,8
immediately,radio,9
radio,station,4
station,similar,6
similar,way,6
way,digital,6
digital,televisions,9
televisions,red,10
red,button,6
button,content,5
content,possible,7
possible,interactive,10
interactive,content,8
content,includes,7
includes,competitions,11
competitions,votes,9
votes,even,4
even,chance,5
chance,rate,4
rate,song,4
song,playing,5
playing,interactive,9
interactive,aspect,8
aspect,make,5
make,service,6
service,especially,8
especially,attractive,10
attractive,radio,7
radio,stations,5
stations,able,7
able,track,5
track,number,6
number,people,6
people,taking,6
taking,part,5
part,activities,9
activities,real-time,8
real-time,basis,7
basis,turn,5
turn,lead,4
lead,additional,9
additional,source,10
source,revenue,6
revenue,likely,6
likely,advertisers,9
advertisers,keen,9
keen,exploit,7
exploit,new,7
new,opportunities,11
opportunities,reach,12
reach,listeners,8
listeners,visual,7
visual,radio,6
radio,content,7
content,transmitted,9
transmitted,existing,9
existing,gprs,7
gprs,technology,10
technology,would,9
would,need,4
need,service,6
service,enabled,6
enabled,network,7
network,cost,6
cost,service,7
service,well,6
well,although,8
although,may,8
may,depend,6
depend,usage,6
usage,enjoy,5
enjoy,visual,6
visual,channel,6
channel,occasionally,8
occasionally,interact,11
interact,itll,6
itll,two,3
two,three,4
three,pounds,6
pounds,per,5
per,month,5
month,said,5
said,mr,4
mr,wasenius,8
wasenius,typically,9
typically,see,9
see,happening,8
happening,operator,8
operator,offering,6
offering,package,8
package,deal,6
deal,eat,2
eat,arrangement,9
arrangement,per,10
per,month,5
month,payment,5
payment,system,6
system,could,6
could,therefore,9
therefore,similar,8
similar,way,6
way,broadband,8
broadband,internet,9
internet,works,7
works,versus,4
versus,dial-up,6
dial-up,connections,11
connections,one,8
one,thing,4
thing,sure,5
sure,-,4
-,assuming,8
assuming,nokia,7
nokia,retains,6
retains,market,7
market,share,4
share,handsets,6
handsets,estimating,9
estimating,100,10
100,million,7
million,visual,6
visual,radio-enabled,10
radio-enabled,mobile,10
mobile,phones,6
phones,circulation,11
circulation,end,11
end,2006,4
2006,basically,9
basically,visual,6
visual,radio,6
radio,really,4
really,revolutionary,9
revolutionary,rather,10
rather,evolution,8
evolution,providing,7
providing,tools,8
tools,people,4
people,participate,8
participate,radio,9
radio,much,5
much,easily,6
easily,ever,5
ever,first,5
first,visual,5
visual,radio,6
radio,service,6
service,uk,7
uk,begin,5
begin,months,6
months,time,6
time,virgin,5
virgin,radio,5
radio,positive,7
positive,impact,8
impact,could,6
could,listeners,9
listeners,station,7
station,manager,7
manager,steve,6
steve,taylor,6
taylor,commented:,10
commented:,listeners,7
listeners,interact,6
interact,radio,7
radio,station,4
station,new,7
new,way,3
way,give,4
give,listeners,7
listeners,information,11
information,music,9
music,play,5
play,means,4
means,instantly,7
instantly,purchase,9
purchase,things,7
things,like;,5
like;,mp3,5
mp3,music,4
music,downloads,9
downloads,latest,8
latest,gig,6
gig,tickets,6
tickets,initially,8
initially,visual,6
visual,radio,6
radio,functionality,11
functionality,limited,11
limited,two,6
two,nokia,5
nokia,handsets,7
handsets,due,6
due,soon,4
soon,-,4
-,3230,4
3230,7710,3
7710,-,4
-,successful,10
successful,likely,9
likely,manufacturers,12
manufacturers,want,10
want,join,4
join,listen,5
listen,interview,7
interview,radio,8
radio,five,5
five,live,1
live,website,5
gamers,could,6
could,drive,5
drive,high-definition,13
high-definition,tv,14
tv,films,5
films,games,4
games,gearing,5
gearing,time,6
time,next,4
next,revolution,8
revolution,transform,10
transform,quality,8
quality,screens,7
screens,called,6
called,high-definition,14
high-definition,-,14
-,hd,2
hd,short,4
short,-,5
-,already,7
already,hugely,5
hugely,popular,6
popular,japan,5
japan,us,5
us,set,3
set,according,9
according,analysts,8
analysts,images,6
images,cds,5
cds,sound,5
sound,different,8
different,equipment,6
equipment,able,8
able,receive,6
receive,hd,7
hd,signals,7
signals,needed,7
needed,though,6
though,expensive,9
expensive,europes,7
europes,gamers,6
gamers,may,5
may,early,3
early,adopters,8
adopters,drive,6
drive,demand,5
demand,europeans,7
europeans,wait,8
wait,least,3
least,2006,5
2006,see,4
see,mainstream,8
mainstream,hdtv,9
hdtv,view,4
view,needs,4
needs,transmitted,9
transmitted,hd,10
hd,format,6
format,people,6
people,need,5
need,special,6
special,receivers,7
receivers,displays,8
displays,handle,7
handle,high-quality,10
high-quality,resolution,10
resolution,next,8
next,generation,7
generation,consoles,9
consoles,however,6
however,expected,6
expected,start,7
start,appearing,7
appearing,end,7
end,2005,4
2005,start,5
start,2006,5
2006,new,4
new,computer,7
computer,displays,7
displays,plasma,6
plasma,sets,5
sets,already,6
already,capable,7
capable,handling,7
handling,high-resolution,12
high-resolution,pictures,11
pictures,next,7
next,generation,7
generation,consoles,9
consoles,hd,8
hd,support,7
support,mandatory,7
mandatory,dr,7
dr,mark,3
mark,tuffy,5
tuffy,games,5
games,systems,5
systems,director,8
director,digital,5
digital,content,7
content,firm,7
firm,thx,4
thx,told,3
told,bbc,4
bbc,news,4
news,website,5
website,every,6
every,game,5
game,going,4
going,playable,8
playable,hd,8
hd,consumers,9
consumers,gone,6
gone,spent,4
spent,money,5
money,hdtvs,5
hdtvs,content,6
content,watch,6
watch,going,5
going,blown,4
blown,away,5
away,really,4
really,high-detail,9
high-detail,pictures,9
pictures,going,8
going,change,4
change,really,5
really,way,4
way,look,4
look,gaming,6
gaming,end,5
end,last,4
last,year,4
year,chris,5
chris,deering,5
deering,sonys,7
sonys,european,7
european,president,8
president,made,7
made,prediction,9
prediction,20,10
20,million,7
million,european,7
european,households,9
households,would,6
would,hdtv,5
hdtv,sets,3
sets,2008,4
2008,previous,8
previous,prediction,6
prediction,analysts,9
analysts,datamonitor,8
datamonitor,put,10
put,figure,5
figure,46,6
46,million,7
million,2008,7
2008,increase,8
increase,estimated,7
estimated,50000,9
50000,sets,5
sets,end,3
end,2003,4
2003,europe,6
europe,may,6
may,see,3
see,little,5
little,point,5
point,buying,4
buying,quite,4
quite,expensive,7
expensive,bit,8
bit,technology,10
technology,-,10
-,Â£2000,5
Â£2000,-,5
-,programmes,10
programmes,films,8
films,watch,5
watch,satellite,7
satellite,broadcaster,9
broadcaster,bskyb,9
bskyb,planning,8
planning,hdtv,8
hdtv,services,7
services,2006,8
2006,bbc,4
bbc,intends,7
intends,produce,7
produce,content,7
content,hd,7
hd,2010,4
2010,broadcast,9
broadcast,rights,7
rights,format,6
format,standards,8
standards,-,9
-,practicalities,14
practicalities,updating,11
updating,equipment,8
equipment,-,9
-,agreed,6
agreed,tv,6
tv,content,6
content,limited,6
limited,tv,6
tv,images,6
images,made,3
made,pixels,5
pixels,go,6
go,across,5
across,screen,4
screen,scan,3
scan,lines,5
lines,go,5
go,screen,6
screen,standard,7
standard,uk,8
uk,tv,2
tv,pictures,7
pictures,made,7
made,625,4
625,lines,5
lines,700,5
700,pixels,6
pixels,hd,6
hd,offers,6
offers,1080,6
1080,active,6
active,lines,5
lines,line,1
line,made,3
made,1920,4
1920,pixels,6
pixels,means,5
means,picture,7
picture,six,6
six,times,4
times,sharp,5
sharp,standard,5
standard,tv,7
tv,probably,8
probably,uk,8
uk,gaming,6
gaming,going,2
going,thing,2
thing,going,2
going,really,6
really,able,4
able,show,4
show,look,3
look,tv,4
tv,hd,2
hd,really,6
really,adopted,7
adopted,broadcasters,8
broadcasters,explains,10
explains,dr,8
dr,tuffy,5
tuffy,gamers,6
gamers,also,5
also,ideal,5
ideal,target,6
target,audience,7
audience,hd,7
hd,always,6
always,crave,5
crave,better,5
better,quality,7
quality,graphics,6
graphics,immersive,8
immersive,gaming,7
gaming,experiences,9
experiences,used,10
used,spending,6
spending,money,7
money,hardware,8
hardware,match,7
match,games,4
games,requirements,9
requirements,demographics,9
demographics,changed,11
changed,sweet,6
sweet,spot,3
spot,games,5
games,industry,7
industry,gamer,7
gamer,late,3
late,20s,4
20s,means,4
means,likely,6
likely,higher,5
higher,disposable,9
disposable,incomes,8
incomes,afford,6
afford,price,6
price,big-screen,8
big-screen,high-definition,11
high-definition,display,13
display,technologies,11
technologies,hd,11
hd,projectors,10
projectors,earlier,8
earlier,others,6
others,higher,4
higher,capacity,8
capacity,storage,8
storage,discs,7
discs,hd-dvd,5
hd-dvd,blue-ray,7
blue-ray,,8
,set,3
set,standard,7
standard,next,7
next,round,5
round,games,5
games,consoles,6
consoles,-,8
-,allowing,8
allowing,developers,8
developers,room,9
room,detailed,8
detailed,graphics,8
graphics,console,8
console,developers,8
developers,though,9
though,hd,5
hd,offers,6
offers,production,9
production,changes,10
changes,could,6
could,make,5
make,games,3
games,production,10
production,slightly,9
slightly,expensive,9
expensive,thinks,8
thinks,dr,6
dr,tuffy,5
tuffy,may,4
may,see,3
see,cross-platform,13
cross-platform,development,13
development,games,9
games,becoming,7
becoming,common,5
common,easily,6
easily,able,4
able,take,3
take,pc,4
pc,game,4
game,apply,5
apply,console,6
console,says,6
says,literally,8
literally,going,9
going,get,4
get,point,4
point,lord,4
lord,rings,5
rings,game,5
game,example,4
example,going,7
going,closer,5
closer,closer,0
closer,actual,6
actual,film,6
film,especially,8
especially,cgi,9
cgi,stuff,5
stuff,dvd,5
dvd,transition,10
transition,move,10
move,cut,4
cut,scene,4
scene,game,4
game,almost,5
almost,got,4
got,seamless,8
seamless,hd,8
hd,says,4
says,transition,8
transition,completely,9
completely,seamless,8
seamless,quality,6
quality,big-screen,10
big-screen,cinema,8
cinema,release,6
release,could,7
could,herald,4
herald,increasing,8
increasing,convergence,9
convergence,film,11
film,gaming,5
gaming,industry,8
industry,may,7
may,generation,9
generation,next,7
next,games,5
games,consoles,6
consoles,two,7
two,industries,9
industries,really,10
really,collide,6
collide,point,5
point,says,5
says,dr,4
dr,tuffy,5
tuffy,games,5
games,could,5
could,become,5
become,less,5
less,interactive,10
interactive,movies,10
make,greener,6
greener,computer,6
computer,hi-tech,7
hi-tech,industry,8
industry,starting,8
starting,get,7
get,environmentally,13
environmentally,aware,13
aware,bill,5
bill,thompson,8
thompson,thinks,5
thinks,time,4
time,first,4
first,car,4
car,ran,2
ran,four,4
four,star,3
star,petrol,5
petrol,pumped,5
pumped,vast,6
vast,quantities,8
quantities,lead,9
lead,atmosphere,9
atmosphere,drove,8
drove,around,4
around,cambridge,7
cambridge,cant,7
cant,buy,4
buy,petrol,6
petrol,lead,5
lead,additives,9
additives,better,7
better,result,5
result,chip,6
chip,giant,5
giant,intel,4
intel,recently,6
recently,began,6
began,shipping,7
shipping,computer,7
computer,circuit,6
circuit,boards,7
boards,lead,4
lead,free,4
free,reflecting,8
reflecting,growing,7
growing,awareness,8
awareness,part,7
part,technology,10
technology,industry,9
industry,products,6
products,designed,8
designed,built,7
built,environmentally,13
environmentally,friendly,10
friendly,ways,8
ways,apart,4
apart,reducing,8
reducing,use,7
use,toxic,5
toxic,materials,7
materials,like,8
like,arsenic,6
arsenic,mercury,7
mercury,cadmium,7
cadmium,heavy,7
heavy,metals,4
metals,products,7
products,manufacturing,11
manufacturing,process,12
process,also,6
also,cleaned,6
cleaned,fewer,5
fewer,complex,6
complex,potentially,9
potentially,damaging,10
damaging,organic,6
organic,chemicals,8
chemicals,used,8
used,solvents,7
solvents,work,7
work,going,4
going,making,3
making,power,6
power,supplies,6
supplies,energy,8
energy,efficient,8
efficient,since,7
since,current,6
current,transformers,10
transformers,astonishingly,12
astonishingly,wasteful,10
wasteful,charge,7
charge,laptops,7
laptops,mobiles,6
mobiles,music,5
music,players,7
players,one,6
one,key,3
key,aspects,6
aspects,new,6
